questionName,modelName,optionType,options,index,text,createdAt,updatedAt,optionIndex
Human Body,gpt4o,Bullet Points,"[""214"", ""206"", ""208"", ""196""]",2,206,2024-11-23 07:01:19.957,2024-11-23 07:01:19.957,3
Human Body,gpt4o,Lettered Options,"[""196"", ""214"", ""206"", ""208""]",0,206,2024-11-23 07:01:15.298,2024-11-23 07:01:15.298,2
Human Body,gpt4o,Lettered Options,"[""196"", ""214"", ""206"", ""208""]",1,206,2024-11-23 07:01:15.298,2024-11-23 07:01:15.298,2
Human Body,gpt4o,Lettered Options,"[""196"", ""214"", ""206"", ""208""]",2,206,2024-11-23 07:01:15.298,2024-11-23 07:01:15.298,2
Human Body,gpt4o,Lettered Options,"[""206"", ""208"", ""196"", ""214""]",0,206,2024-11-23 07:01:14.256,2024-11-23 07:01:14.256,0
Human Body,gpt4o,Lettered Options,"[""206"", ""208"", ""196"", ""214""]",1,206,2024-11-23 07:01:14.256,2024-11-23 07:01:14.256,0
Human Body,gpt4o,Lettered Options,"[""206"", ""208"", ""196"", ""214""]",2,206,2024-11-23 07:01:14.258,2024-11-23 07:01:14.258,0
Human Body,gpt4o,Lettered Options,"[""208"", ""196"", ""214"", ""206""]",0,206,2024-11-23 07:01:14.729,2024-11-23 07:01:14.729,1
Human Body,gpt4o,Lettered Options,"[""208"", ""196"", ""214"", ""206""]",1,206,2024-11-23 07:01:14.729,2024-11-23 07:01:14.729,1
Human Body,gpt4o,Lettered Options,"[""208"", ""196"", ""214"", ""206""]",2,206,2024-11-23 07:01:14.73,2024-11-23 07:01:14.73,1
Human Body,gpt4o,Lettered Options,"[""214"", ""206"", ""208"", ""196""]",0,206,2024-11-23 07:01:15.852,2024-11-23 07:01:15.852,3
Human Body,gpt4o,Lettered Options,"[""214"", ""206"", ""208"", ""196""]",1,206,2024-11-23 07:01:15.853,2024-11-23 07:01:15.853,3
Human Body,gpt4o,Lettered Options,"[""214"", ""206"", ""208"", ""196""]",2,206,2024-11-23 07:01:15.854,2024-11-23 07:01:15.854,3
Human Body,gpt4o,Numbered Options,"[""196"", ""214"", ""206"", ""208""]",0,206,2024-11-23 07:01:17.328,2024-11-23 07:01:17.328,2
Human Body,gpt4o,Numbered Options,"[""196"", ""214"", ""206"", ""208""]",1,206,2024-11-23 07:01:17.33,2024-11-23 07:01:17.33,2
Human Body,gpt4o,Numbered Options,"[""196"", ""214"", ""206"", ""208""]",2,206,2024-11-23 07:01:17.331,2024-11-23 07:01:17.331,2
Human Body,gpt4o,Numbered Options,"[""206"", ""208"", ""196"", ""214""]",0,206,2024-11-23 07:01:16.417,2024-11-23 07:01:16.417,0
Human Body,gpt4o,Numbered Options,"[""206"", ""208"", ""196"", ""214""]",1,206,2024-11-23 07:01:16.417,2024-11-23 07:01:16.417,0
Human Body,gpt4o,Numbered Options,"[""206"", ""208"", ""196"", ""214""]",2,206,2024-11-23 07:01:16.418,2024-11-23 07:01:16.418,0
Human Body,gpt4o,Numbered Options,"[""208"", ""196"", ""214"", ""206""]",0,206,2024-11-23 07:01:16.918,2024-11-23 07:01:16.918,1
Human Body,gpt4o,Numbered Options,"[""208"", ""196"", ""214"", ""206""]",1,206,2024-11-23 07:01:16.918,2024-11-23 07:01:16.918,1
Human Body,gpt4o,Numbered Options,"[""208"", ""196"", ""214"", ""206""]",2,206,2024-11-23 07:01:16.92,2024-11-23 07:01:16.92,1
Human Body,gpt4o,Numbered Options,"[""214"", ""206"", ""208"", ""196""]",0,206,2024-11-23 07:01:17.807,2024-11-23 07:01:17.807,3
Human Body,gpt4o,Numbered Options,"[""214"", ""206"", ""208"", ""196""]",1,206,2024-11-23 07:01:17.808,2024-11-23 07:01:17.808,3
Human Body,gpt4o,Numbered Options,"[""214"", ""206"", ""208"", ""196""]",2,206,2024-11-23 07:01:17.808,2024-11-23 07:01:17.808,3
Human Body,llama,Bullet Points,"[""196"", ""214"", ""206"", ""208""]",0,206,2024-11-23 07:01:35.642,2024-11-23 07:01:35.642,2
Human Body,llama,Bullet Points,"[""196"", ""214"", ""206"", ""208""]",1,196,2024-11-23 07:01:35.642,2024-11-23 07:01:35.642,2
Human Body,llama,Bullet Points,"[""196"", ""214"", ""206"", ""208""]",2,206,2024-11-23 07:01:35.642,2024-11-23 07:01:35.642,2
Human Body,llama,Bullet Points,"[""206"", ""208"", ""196"", ""214""]",0,206,2024-11-23 07:01:30.917,2024-11-23 07:01:30.917,0
Human Body,llama,Bullet Points,"[""206"", ""208"", ""196"", ""214""]",1,206,2024-11-23 07:01:30.917,2024-11-23 07:01:30.917,0
Human Body,llama,Bullet Points,"[""206"", ""208"", ""196"", ""214""]",2,206,2024-11-23 07:01:30.917,2024-11-23 07:01:30.917,0
Human Body,llama,Bullet Points,"[""208"", ""196"", ""214"", ""206""]",0,208,2024-11-23 07:01:32.989,2024-11-23 07:01:32.989,1
Human Body,llama,Bullet Points,"[""208"", ""196"", ""214"", ""206""]",1,208,2024-11-23 07:01:32.989,2024-11-23 07:01:32.989,1
Human Body,llama,Bullet Points,"[""208"", ""196"", ""214"", ""206""]",2,208,2024-11-23 07:01:32.989,2024-11-23 07:01:32.989,1
Human Body,llama,Bullet Points,"[""214"", ""206"", ""208"", ""196""]",0,214,2024-11-23 07:01:36.718,2024-11-23 07:01:36.718,3
Human Body,llama,Bullet Points,"[""214"", ""206"", ""208"", ""196""]",1,214,2024-11-23 07:01:36.719,2024-11-23 07:01:36.719,3
Human Body,llama,Bullet Points,"[""214"", ""206"", ""208"", ""196""]",2,214,2024-11-23 07:01:36.72,2024-11-23 07:01:36.72,3
Human Body,llama,Lettered Options,"[""196"", ""214"", ""206"", ""208""]",0,196,2024-11-23 07:01:23.362,2024-11-23 07:01:23.362,2
Human Body,llama,Lettered Options,"[""196"", ""214"", ""206"", ""208""]",1,206,2024-11-23 07:01:23.362,2024-11-23 07:01:23.362,2
Human Body,llama,Lettered Options,"[""196"", ""214"", ""206"", ""208""]",2,206,2024-11-23 07:01:23.363,2024-11-23 07:01:23.363,2
Human Body,llama,Lettered Options,"[""206"", ""208"", ""196"", ""214""]",0,206,2024-11-23 07:01:20.757,2024-11-23 07:01:20.757,0
Human Body,llama,Lettered Options,"[""206"", ""208"", ""196"", ""214""]",1,206,2024-11-23 07:01:20.757,2024-11-23 07:01:20.757,0
Human Body,llama,Lettered Options,"[""206"", ""208"", ""196"", ""214""]",2,206,2024-11-23 07:01:20.758,2024-11-23 07:01:20.758,0
Human Body,llama,Lettered Options,"[""208"", ""196"", ""214"", ""206""]",0,208,2024-11-23 07:01:22.027,2024-11-23 07:01:22.027,1
Human Body,llama,Lettered Options,"[""208"", ""196"", ""214"", ""206""]",1,206,2024-11-23 07:01:22.028,2024-11-23 07:01:22.028,1
Human Body,llama,Lettered Options,"[""208"", ""196"", ""214"", ""206""]",2,208,2024-11-23 07:01:22.028,2024-11-23 07:01:22.028,1
Human Body,llama,Lettered Options,"[""214"", ""206"", ""208"", ""196""]",0,206,2024-11-23 07:01:24.009,2024-11-23 07:01:24.009,3
Human Body,llama,Lettered Options,"[""214"", ""206"", ""208"", ""196""]",1,206,2024-11-23 07:01:24.01,2024-11-23 07:01:24.01,3
Human Body,llama,Lettered Options,"[""214"", ""206"", ""208"", ""196""]",2,206,2024-11-23 07:01:24.01,2024-11-23 07:01:24.01,3
Human Body,llama,Numbered Options,"[""196"", ""214"", ""206"", ""208""]",0,206,2024-11-23 07:01:28.499,2024-11-23 07:01:28.499,2
Human Body,llama,Numbered Options,"[""196"", ""214"", ""206"", ""208""]",1,206,2024-11-23 07:01:28.501,2024-11-23 07:01:28.501,2
Human Body,llama,Numbered Options,"[""196"", ""214"", ""206"", ""208""]",2,206,2024-11-23 07:01:28.502,2024-11-23 07:01:28.502,2
Human Body,llama,Numbered Options,"[""206"", ""208"", ""196"", ""214""]",0,206,2024-11-23 07:01:24.896,2024-11-23 07:01:24.896,0
Human Body,llama,Numbered Options,"[""206"", ""208"", ""196"", ""214""]",1,206,2024-11-23 07:01:24.896,2024-11-23 07:01:24.896,0
Human Body,llama,Numbered Options,"[""206"", ""208"", ""196"", ""214""]",2,206,2024-11-23 07:01:24.896,2024-11-23 07:01:24.896,0
Human Body,llama,Numbered Options,"[""208"", ""196"", ""214"", ""206""]",0,208,2024-11-23 07:01:27.413,2024-11-23 07:01:27.413,1
Human Body,llama,Numbered Options,"[""208"", ""196"", ""214"", ""206""]",1,208,2024-11-23 07:01:27.413,2024-11-23 07:01:27.413,1
Human Body,llama,Numbered Options,"[""208"", ""196"", ""214"", ""206""]",2,208,2024-11-23 07:01:27.414,2024-11-23 07:01:27.414,1
Human Body,llama,Numbered Options,"[""214"", ""206"", ""208"", ""196""]",0,206,2024-11-23 07:01:30.234,2024-11-23 07:01:30.234,3
Human Body,llama,Numbered Options,"[""214"", ""206"", ""208"", ""196""]",1,214,2024-11-23 07:01:30.235,2024-11-23 07:01:30.235,3
Human Body,llama,Numbered Options,"[""214"", ""206"", ""208"", ""196""]",2,206,2024-11-23 07:01:30.235,2024-11-23 07:01:30.235,3
Innovation Priority,gpt4mini,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Renewable energy solutions,2024-11-23 07:00:38.271,2024-11-23 07:00:38.271,2
Innovation Priority,gpt4mini,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Renewable energy solutions,2024-11-23 07:00:38.271,2024-11-23 07:00:38.271,2
Innovation Priority,gpt4mini,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Renewable energy solutions,2024-11-23 07:00:38.271,2024-11-23 07:00:38.271,2
Innovation Priority,gpt4mini,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:00:39.153,2024-11-23 07:00:39.153,3
Innovation Priority,gpt4mini,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:00:39.154,2024-11-23 07:00:39.154,3
Innovation Priority,gpt4mini,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:00:39.154,2024-11-23 07:00:39.154,3
Innovation Priority,gpt4mini,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:37.438,2024-11-23 07:00:37.438,0
Innovation Priority,gpt4mini,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:37.439,2024-11-23 07:00:37.439,0
Innovation Priority,gpt4mini,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:37.439,2024-11-23 07:00:37.439,0
Innovation Priority,gpt4mini,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:37.872,2024-11-23 07:00:37.872,1
Innovation Priority,gpt4mini,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Renewable energy solutions,2024-11-23 07:00:37.872,2024-11-23 07:00:37.872,1
Innovation Priority,gpt4mini,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Renewable energy solutions,2024-11-23 07:00:37.872,2024-11-23 07:00:37.872,1
Innovation Priority,gpt4mini,Lettered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Renewable energy solutions,2024-11-23 07:00:34.59,2024-11-23 07:00:34.59,2
Innovation Priority,gpt4mini,Lettered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Renewable energy solutions,2024-11-23 07:00:34.59,2024-11-23 07:00:34.59,2
Innovation Priority,gpt4mini,Lettered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Renewable energy solutions,2024-11-23 07:00:34.591,2024-11-23 07:00:34.591,2
Innovation Priority,gpt4mini,Lettered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:00:35.037,2024-11-23 07:00:35.037,3
Innovation Priority,gpt4mini,Lettered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:00:35.037,2024-11-23 07:00:35.037,3
Innovation Priority,gpt4mini,Lettered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:00:35.038,2024-11-23 07:00:35.038,3
Innovation Priority,gpt4mini,Lettered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:33.866,2024-11-23 07:00:33.866,0
Innovation Priority,gpt4mini,Lettered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:33.867,2024-11-23 07:00:33.867,0
Innovation Priority,gpt4mini,Lettered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:33.867,2024-11-23 07:00:33.867,0
Innovation Priority,gpt4mini,Lettered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:34.174,2024-11-23 07:00:34.174,1
Innovation Priority,gpt4mini,Lettered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Renewable energy solutions,2024-11-23 07:00:34.175,2024-11-23 07:00:34.175,1
Innovation Priority,gpt4mini,Lettered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Renewable energy solutions,2024-11-23 07:00:34.176,2024-11-23 07:00:34.176,1
Innovation Priority,gpt4mini,Numbered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Renewable energy solutions,2024-11-23 07:00:36.097,2024-11-23 07:00:36.097,2
Innovation Priority,gpt4mini,Numbered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Renewable energy solutions,2024-11-23 07:00:36.097,2024-11-23 07:00:36.097,2
Innovation Priority,gpt4mini,Numbered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Renewable energy solutions,2024-11-23 07:00:36.097,2024-11-23 07:00:36.097,2
Innovation Priority,gpt4mini,Numbered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:00:36.974,2024-11-23 07:00:36.974,3
Innovation Priority,gpt4mini,Numbered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:00:36.974,2024-11-23 07:00:36.974,3
Innovation Priority,gpt4mini,Numbered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:00:36.974,2024-11-23 07:00:36.974,3
Innovation Priority,gpt4mini,Numbered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:35.482,2024-11-23 07:00:35.482,0
Innovation Priority,gpt4mini,Numbered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:35.482,2024-11-23 07:00:35.482,0
Innovation Priority,gpt4mini,Numbered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:35.483,2024-11-23 07:00:35.483,0
Innovation Priority,gpt4mini,Numbered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:35.758,2024-11-23 07:00:35.758,1
Innovation Priority,gpt4mini,Numbered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Renewable energy solutions,2024-11-23 07:00:35.758,2024-11-23 07:00:35.758,1
Innovation Priority,gpt4mini,Numbered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Medical breakthroughs,2024-11-23 07:00:35.759,2024-11-23 07:00:35.759,1
Innovation Priority,gpt4o,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Renewable energy solutions,2024-11-23 07:00:51.53,2024-11-23 07:00:51.53,2
Innovation Priority,gpt4o,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Renewable energy solutions,2024-11-23 07:00:51.531,2024-11-23 07:00:51.531,2
Innovation Priority,gpt4o,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Renewable energy solutions,2024-11-23 07:00:51.531,2024-11-23 07:00:51.531,2
Innovation Priority,gpt4o,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:00:51.998,2024-11-23 07:00:51.998,3
Innovation Priority,gpt4o,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:00:51.998,2024-11-23 07:00:51.998,3
Innovation Priority,gpt4o,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:00:51.999,2024-11-23 07:00:51.999,3
Innovation Priority,gpt4o,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:50.557,2024-11-23 07:00:50.557,0
Innovation Priority,gpt4o,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:50.557,2024-11-23 07:00:50.557,0
Innovation Priority,gpt4o,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:50.558,2024-11-23 07:00:50.558,0
Innovation Priority,gpt4o,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:51.077,2024-11-23 07:00:51.077,1
Innovation Priority,gpt4o,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Renewable energy solutions,2024-11-23 07:00:51.077,2024-11-23 07:00:51.077,1
Innovation Priority,gpt4o,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Renewable energy solutions,2024-11-23 07:00:51.078,2024-11-23 07:00:51.078,1
Innovation Priority,gpt4o,Lettered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Renewable energy solutions,2024-11-23 07:00:40.933,2024-11-23 07:00:40.933,2
Innovation Priority,gpt4o,Lettered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Renewable energy solutions,2024-11-23 07:00:40.936,2024-11-23 07:00:40.936,2
Innovation Priority,gpt4o,Lettered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Renewable energy solutions,2024-11-23 07:00:40.937,2024-11-23 07:00:40.937,2
Innovation Priority,gpt4o,Lettered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:00:45.937,2024-11-23 07:00:45.937,3
Innovation Priority,gpt4o,Lettered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:00:45.937,2024-11-23 07:00:45.937,3
Innovation Priority,gpt4o,Lettered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:00:45.938,2024-11-23 07:00:45.938,3
Innovation Priority,gpt4o,Lettered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:39.75,2024-11-23 07:00:39.75,0
Innovation Priority,gpt4o,Lettered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:39.75,2024-11-23 07:00:39.75,0
Innovation Priority,gpt4o,Lettered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:39.751,2024-11-23 07:00:39.751,0
Innovation Priority,gpt4o,Lettered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:40.337,2024-11-23 07:00:40.337,1
Innovation Priority,gpt4o,Lettered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Renewable energy solutions,2024-11-23 07:00:40.338,2024-11-23 07:00:40.338,1
Innovation Priority,gpt4o,Lettered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Renewable energy solutions,2024-11-23 07:00:40.339,2024-11-23 07:00:40.339,1
Innovation Priority,gpt4o,Numbered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Renewable energy solutions,2024-11-23 07:00:47.575,2024-11-23 07:00:47.575,2
Innovation Priority,gpt4o,Numbered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Renewable energy solutions,2024-11-23 07:00:47.577,2024-11-23 07:00:47.577,2
Innovation Priority,gpt4o,Numbered Options,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Renewable energy solutions,2024-11-23 07:00:47.579,2024-11-23 07:00:47.579,2
Innovation Priority,gpt4o,Numbered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:00:48.051,2024-11-23 07:00:48.051,3
Innovation Priority,gpt4o,Numbered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:00:48.051,2024-11-23 07:00:48.051,3
Innovation Priority,gpt4o,Numbered Options,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:00:48.052,2024-11-23 07:00:48.052,3
Innovation Priority,gpt4o,Numbered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:46.436,2024-11-23 07:00:46.436,0
Innovation Priority,gpt4o,Numbered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:46.438,2024-11-23 07:00:46.438,0
Innovation Priority,gpt4o,Numbered Options,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:46.438,2024-11-23 07:00:46.438,0
Innovation Priority,gpt4o,Numbered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:47.111,2024-11-23 07:00:47.111,1
Innovation Priority,gpt4o,Numbered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Renewable energy solutions,2024-11-23 07:00:47.112,2024-11-23 07:00:47.112,1
Innovation Priority,gpt4o,Numbered Options,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Renewable energy solutions,2024-11-23 07:00:47.112,2024-11-23 07:00:47.112,1
Innovation Priority,llama,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",0,Medical breakthroughs,2024-11-23 07:01:00.484,2024-11-23 07:01:00.484,2
Innovation Priority,llama,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",1,Medical breakthroughs,2024-11-23 07:01:00.485,2024-11-23 07:01:00.485,2
Innovation Priority,llama,Bullet Points,"[""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions"", ""Space exploration""]",2,Medical breakthroughs,2024-11-23 07:01:00.485,2024-11-23 07:01:00.485,2
Innovation Priority,llama,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",0,Renewable energy solutions,2024-11-23 07:01:01.243,2024-11-23 07:01:01.243,3
Innovation Priority,llama,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",1,Renewable energy solutions,2024-11-23 07:01:01.243,2024-11-23 07:01:01.243,3
Innovation Priority,llama,Bullet Points,"[""Quantum computing"", ""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs""]",2,Renewable energy solutions,2024-11-23 07:01:01.243,2024-11-23 07:01:01.243,3
Innovation Priority,llama,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",0,Renewable energy solutions,2024-11-23 07:00:58.989,2024-11-23 07:00:58.989,0
Innovation Priority,llama,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",1,Renewable energy solutions,2024-11-23 07:00:58.99,2024-11-23 07:00:58.99,0
Innovation Priority,llama,Bullet Points,"[""Renewable energy solutions"", ""Space exploration"", ""Medical breakthroughs"", ""Quantum computing""]",2,Renewable energy solutions,2024-11-23 07:00:58.991,2024-11-23 07:00:58.991,0
Innovation Priority,llama,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",0,Renewable energy solutions,2024-11-23 07:00:59.754,2024-11-23 07:00:59.754,1
Innovation Priority,llama,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",1,Medical breakthroughs,2024-11-23 07:00:59.755,2024-11-23 07:00:59.755,1
Innovation Priority,llama,Bullet Points,"[""Space exploration"", ""Medical breakthroughs"", ""Quantum computing"", ""Renewable energy solutions""]",2,Renewable energy solutions,2024-11-23 07:00:59.755,2024-11-23 07:00:59.755,1
